age,weight_kg,height_m,bmi,body_fat_percent,grip_force,sit_ups_counts,sit_and_bend_forward_m,broad_jump_m,diastolic,systolic,gender,encoded_class,clusters
0.33906142251315613,-1.8658444392387468,2.1304812316015203,1.4870458546329766,-1.377566882822386,0.3237395030660663,3.295836866004329,3.13950535936198,1.7990000000000002,0.178,2.39,1,0,3
0.2637388817563882,-0.30863227349489836,0.40805735598077236,0.9266792625970486,-1.4706614610857764,-0.08417437250397299,3.295836866004329,3.2449575044673975,1.692,0.151,2.25,1,1,3
-1.6946471779195649,-0.5980256848278261,-1.0884748638208608,-0.26409974547929843,-0.07424278713491794,0.18776821120938655,3.091042453358316,2.9354852454971834,1.6269999999999998,0.205,1.37,0,1,1
-0.34218911277582953,1.1107735058999368,-1.1261234731240464,-0.05396227346582542,0.9497975737623783,-0.15216001843231286,3.258096538021482,3.228126007281555,1.617,0.107,1.6,0,2,2
-0.39742564266412533,0.9591864809160223,-0.015489498680067252,-1.0346038095286993,-0.2604319436616991,0.8676246704927854,4.0943445622221,3.2883034776093014,1.5590000000000002,0.291,1.22,0,0,1
-0.012443767685092186,-0.005458223527069577,-1.0225897975402856,1.5570916786374676,-0.8189994132420425,-1.3079159992140907,3.6635616461296463,3.227570385654655,1.6669999999999998,0.1969999999999999,2.15,1,3,3
-0.3472106154929475,-1.4248640029219046,0.7092462304062586,0.6464959665790846,-1.2844723045589952,-1.0359734155007314,3.8066624897703196,3.1312728920064905,1.7,0.1159999999999999,1.96,1,1,3
-0.6736082921056064,0.8765026491066147,-1.163772082427232,-0.5442830414972624,1.1359867302891593,-0.28813131028899264,3.1780538303479458,3.1380197204709646,1.641,0.275,1.69,0,2,2
0.2721080529515853,1.0005283968207264,0.21981430946484365,0.22622102255213858,1.6014596216061123,1.071581608277805,4.143134726391533,3.2485913225161203,1.69,0.04,1.31,1,2,4
-1.1673893926221928,0.8213800945670092,-1.0414141021918786,-0.5442830414972624,-0.8189994132420425,-0.9000021236440515,3.871201010907891,3.1068132841226843,1.5830000000000002,0.081,1.51,0,3,2
1.427053677888686,1.124554144534838,-0.29785406845396034,-1.1046496335331903,0.39123010418203485,-0.3561169562173325,3.8918202981106265,3.3443196767195165,1.758,0.037,2.11,1,3,4
1.1592401996424015,0.17369007872664757,0.8692528199447982,0.9967250866015395,0.20504094765525374,0.5956820867794258,3.6109179126442243,3.304911347078522,1.76,0.081,2.32,1,2,4
-0.866099229595123,0.15990944009174607,-0.580218638227853,-0.6843746895062444,-1.4706614610857764,-1.8518011666408098,3.9318256327243257,3.151048871142082,1.598,0.244,1.43,0,0,1
0.2721080529515853,-1.039006121144668,-0.05313810798325286,-0.12400809747031641,0.11194636939186318,-0.22014566436065275,3.258096538021482,3.2271091698449337,1.709,0.264,2.46,1,2,3
0.8161041806393502,-0.95632228933526,1.2269146083250626,0.7865876145880666,-1.1913777262956047,-0.08417437250397299,3.295836866004329,3.247480767368202,1.767,0.091,2.23,1,2,3
-1.3314251480480421,0.17369007872664757,0.022159110623119024,-0.1940539214748074,0.29813552591864434,-0.49208824807401225,3.367295829986474,3.056791383266706,1.595,0.23,1.45,0,0,1
1.0085951181288668,0.47686412869447636,-0.21314469752179185,0.01608355053866558,1.1359867302891593,1.2075529001344847,3.4339872044851463,3.3265246185469595,1.721,-0.02,1.92,1,3,4
-1.2929269605501386,0.6008898764085885,-1.2390693010336036,-0.05396227346582542,-0.1673373653983085,0.9356103164211252,3.912023005428146,3.1636054077656075,1.515,0.213,1.54,0,1,1
1.7701896968917372,-0.40509674393920747,1.368096893212009,0.9967250866015395,1.3221758868159406,0.5276964408510859,3.713572066704308,3.3703857117453233,1.776,0.121,2.24,1,2,4
-0.08776630844185893,-1.4799865574615099,1.33986043623462,0.43635849456561154,0.29813552591864434,-0.016188726575633104,3.091042453358316,3.1490814800683804,1.725,0.063,1.78,1,3,3
1.0085951181288668,-0.0330195007968721,1.33986043623462,1.5570916786374676,1.0428921520257688,1.2075529001344847,3.4657359027997265,3.2670215403921525,1.775,0.184,2.08,1,0,0
1.427053677888686,-0.28107099622509585,1.4433941118183802,1.5570916786374676,-1.0051885697688236,-0.016188726575633104,3.4965075614664802,3.3203347865693242,1.78,0.162,2.32,1,0,0
1.0253334605192599,-0.06058077806667463,1.0386715618091338,1.3469542066239946,-1.8430397741393387,-1.5118729369991104,3.332204510175204,3.268354857807561,1.776,0.018,2.19,1,3,3
-0.5397015529824641,-1.1492512302238784,-0.7590495324179856,-0.5442830414972624,1.415270465079331,1.4115098379195044,3.7612001156935624,3.118516639078901,1.68,0.01,2.3,1,3,4
1.4605303626694721,0.9729671195509239,0.47394242226134764,0.22622102255213858,1.3221758868159406,0.9356103164211252,3.970291913552122,3.3731883735015096,1.736,0.09,1.85,1,3,4
0.1967855121948174,0.0772256082823385,0.285699375745419,-0.12400809747031641,-0.2604319436616991,0.4597107949227461,3.6888794541139363,3.1880531112866097,1.733,0.182,2.27,1,2,4
-0.581547408958446,1.2210186149791475,-1.417900195223736,-1.1046496335331903,-1.563756039349167,-1.6478442288557902,3.5263605246161616,3.208882907948618,1.596,0.222,1.29,0,2,2
-0.8158842024239445,-0.21216780305058927,-0.7214009231147996,0.7165417905835756,-0.4466211001884802,-1.0359734155007314,3.258096538021482,3.1372476693892177,1.618,0.266,1.9,0,0,1
0.4729681616362978,-0.5566837689231221,0.7563069920352408,-0.1940539214748074,1.6945541998695028,1.003595962349465,3.4657359027997265,3.270477336732026,1.699,0.145,2.49,1,3,4
0.7843013300976032,-0.95632228933526,0.8786649722705941,1.0667709106060306,0.11194636939186318,-0.696045185859032,3.5553480614894135,3.1692314078229424,1.836,0.142,2.2,1,1,3
-0.11287382202744903,0.22881263326625265,-1.6061432417396648,0.29626684655662955,-1.563756039349167,-1.9197868125691497,3.295836866004329,3.149191315126293,1.721,-0.099,1.59,1,3,2
1.2261935692039723,-1.1354705915889771,1.47163056879577,1.0667709106060306,0.39123010418203485,1.1395672542061448,3.367295829986474,3.2700013404041863,1.801,0.188,2.47,1,0,0
-0.2886264171265726,-0.473999937113714,-0.015489498680067252,-0.12400809747031641,1.3221758868159406,1.3435241919911645,4.07753744390572,3.2083174179628924,1.642,0.183,2.05,1,1,0
0.6654590991258156,-1.176812507493681,1.3586847408862124,1.0667709106060306,1.415270465079331,1.2755385460628246,3.8918202981106265,3.301430895906845,1.6980000000000002,0.247,2.46,1,0,0
-0.12961216441784085,-1.218154423398385,0.7939556013384264,1.1368167346105216,-0.6328102567152614,-0.016188726575633104,3.1780538303479458,3.059501383480274,1.801,0.181,2.34,1,0,0
-1.3180344741357275,0.5595479605038844,-1.1167113207982498,-1.4548787535556453,-1.377566882822386,-1.6478442288557902,3.6635616461296463,3.0874517185333996,1.5719999999999998,0.147,1.39,0,2,2
0.1549396562188355,1.1934573377093445,-0.4578606579924993,-0.47423721749277137,0.8567029954989877,0.5956820867794258,3.784189633918261,3.2373487226427717,1.683,0.2019999999999999,1.64,0,1,1
-1.3515111589165136,1.7309022444704956,-1.9167442684909468,-2.4355202896185193,0.11194636939186318,-0.5600738940023522,3.091042453358316,3.0523439686124094,1.595,0.021,1.05,0,3,2
-0.8828375719855159,-0.9287610120654575,0.43629381295816205,-0.6843746895062444,1.0428921520257688,1.1395672542061448,4.04305126783455,3.0669271322331704,1.6669999999999998,0.178,1.98,1,1,0
-0.10450465083225192,-0.8460771802560494,0.3045236803970121,0.22622102255213858,-1.4706614610857764,-1.3759016451424306,3.2188758248682006,3.2384312936874644,1.644,0.162,2.32,1,2,3
-1.7616005474811363,1.3312637240583576,-1.7190890696492218,-1.3848329295511543,-0.7259048349786519,-0.22014566436065275,4.07753744390572,3.1188059518843403,1.465,0.174,1.11,0,2,2
2.983719520195213,1.0005283968207264,1.2927996746056378,-1.0346038095286993,-0.07424278713491794,-0.49208824807401225,3.7612001156935624,3.5557556217711617,1.741,0.036,1.53,1,3,4
1.0504409741048488,-0.18460652578078673,0.8692528199447982,-1.2447412815421723,1.3221758868159406,0.9356103164211252,3.828641396489095,3.1894047090613644,1.854,0.071,2.05,1,3,4
0.9500109197624919,0.02210305374273295,0.48335457458714426,0.5064043185701026,0.8567029954989877,0.9356103164211252,3.6375861597263857,3.3542018683782784,1.689,0.209,2.41,1,2,4
1.351731137131918,0.9454058422811212,0.8410163629674086,1.0667709106060306,1.3221758868159406,1.4794954838478442,3.4657359027997265,3.339485308560872,1.753,0.072,1.93,1,3,4
-1.3933570148924954,-0.11570333260628017,-1.2202449963820108,-0.8244663375152264,0.8567029954989877,-0.4241026021456724,3.784189633918261,2.990094758809707,1.64,0.135,1.6,0,2,2
-0.7154541480815882,0.8765026491066147,-0.8343467510243567,0.5764501425745936,-0.7259048349786519,-0.7640308317873717,3.1780538303479458,3.1498602465718313,1.624,0.255,1.78,0,0,1
-0.3137339307121615,1.124554144534838,-1.5214338708074966,-0.6843746895062444,-0.1673373653983085,-0.696045185859032,4.0943445622221,3.194485278680564,1.65,0.255,1.2,0,1,1
0.6738282703210114,1.152115421804641,-0.2696176114765706,-1.5949704015646273,-1.563756039349167,-0.5600738940023522,4.1588830833596715,3.339384282859869,1.666,0.067,1.4,1,3,2
0.8495808654201351,-0.7496127098117402,1.1798538466960804,0.5764501425745936,0.577419260708816,0.18776821120938655,3.713572066704308,3.279859634475946,1.742,0.121,2.13,1,1,0
-0.9832676263278722,2.254566512596746,-0.6837523138116139,-1.1746954575376813,-1.1913777262956047,-1.1039590614290713,3.332204510175204,3.2422540150153405,1.505,0.134,1.59,0,3,2
-0.4225331562497149,1.3863862785979626,-0.7684616847437817,-1.7350620495736093,-1.0982831480322142,-1.8518011666408098,4.04305126783455,3.231364577445872,1.602,0.207,1.33,0,1,2
0.6319824143450296,-1.7280380528897337,1.0104351048317448,0.9967250866015395,-0.4466211001884802,-0.08417437250397299,3.58351893845611,3.1948908361390704,1.79,0.166,2.33,1,0,0
0.883057550200921,0.46308349005957533,-0.006077346354270682,-1.0346038095286993,0.01885179112847262,0.6636677327077657,3.4339872044851463,3.301461841720605,1.727,0.034,2.18,1,3,4
-0.39742564266412533,0.9591864809160223,-0.14725963124121721,-0.8945121615197174,0.577419260708816,0.6636677327077657,4.04305126783455,3.2359717196130564,1.602,0.095,1.84,1,2,4
1.0922868300808306,-0.23972908032039178,0.9163135815737804,0.9266792625970486,0.6705138389722066,1.5474811297761841,3.6109179126442243,3.3453163305569964,1.715,0.168,2.2,1,0,0
-0.07939713724666302,-0.8185159029862468,0.32334798504860457,-0.6143288655017534,0.577419260708816,-0.3561169562173325,4.110873864173311,3.121901850002851,1.751,0.139,2.11,1,2,4
0.2637388817563882,0.14612880145684506,-0.024901651005863154,0.7165417905835756,-0.8189994132420425,-0.8320164777157116,3.1354942159291497,3.211200417662883,1.722,0.098,2.13,1,3,3
0.9215557376988239,-0.046800139431773614,0.6245368594740908,0.43635849456561154,-1.377566882822386,-0.9679877695723914,3.1354942159291497,3.3160735993874377,1.719,-0.093,2.19,1,3,3
0.6487207567354226,-0.6531482393674312,0.2574629187680299,0.7165417905835756,0.29813552591864434,0.7996390245644455,3.6375861597263857,3.251852300005775,1.74,0.205,2.24,1,1,0
-1.1590202214269965,0.6057461734635274,-1.700264764997629,-1.5949704015646273,-0.8189994132420425,-1.0359734155007314,3.091042453358316,3.11101287073142,1.581,0.124,1.16,0,3,2
0.5733982159786547,-0.5153418530184181,0.8127799059900195,0.9967250866015395,0.29813552591864434,1.8194237134895437,3.091042453358316,3.2804894384977916,1.704,0.127,1.94,1,1,0
-0.39742564266412533,1.5655345808516803,-0.7214009231147996,-1.9451995215870823,0.11194636939186318,0.4597107949227461,4.110873864173311,3.2552653296011465,1.586,0.184,1.32,0,1,2
-0.2718880747361796,0.4079609355199698,-1.1072991684724536,-1.5249245775601363,-0.2604319436616991,-1.5118729369991104,3.332204510175204,3.1617467682358273,1.685,0.231,1.64,0,3,2
-0.581547408958446,1.4277281945026672,-0.6931644661374102,-1.1746954575376813,0.01885179112847262,-0.016188726575633104,4.0943445622221,3.2490149595547773,1.5630000000000002,0.2239999999999999,1.35,0,0,1
-1.1171743654510145,0.4906447673293779,-1.1167113207982498,-1.0346038095286993,-0.6328102567152614,-0.9000021236440515,3.871201010907891,3.133237412778771,1.57,0.182,1.57,0,1,1
-1.4100953572828878,0.03588369237763446,-0.8908196649791355,-0.05396227346582542,-0.912093991505433,-0.22014566436065275,3.091042453358316,3.017900049388323,1.6130000000000002,0.294,1.75,0,0,1
0.10472462904765766,-0.6807095166372337,0.21981430946484365,-0.33414556948378943,0.4843246824454254,0.6636677327077657,3.9512437185814275,3.132383495203423,1.77,0.113,2.2,1,1,0
-0.10450465083225192,-0.8185159029862468,1.113968780415505,0.6464959665790846,1.8807433563962839,0.9356103164211252,3.8918202981106265,3.1629166988371016,1.71,0.16,2.25,1,1,0
-0.10450465083225192,-0.7220514325419377,0.23863861411643678,-0.05396227346582542,0.29813552591864434,-0.016188726575633104,3.912023005428146,3.174153500376363,1.7,0.2,1.56,1,2,3
-1.3766186725021023,-0.21216780305058927,-1.3049543673141786,0.43635849456561154,0.6705138389722066,-0.22014566436065275,3.7376696182833684,3.063558331806148,1.581,0.286,1.65,0,0,1
-1.8369230882379035,0.17369007872664757,-0.7966981417211711,1.2068625586150126,0.577419260708816,0.3237395030660663,3.2188758248682006,2.9443182238207877,1.59,0.2289999999999999,1.97,0,0,1
0.9667492621528849,-1.0803480370493719,1.4810427211215667,1.9773666226644135,-0.5397156784518707,-0.22014566436065275,3.58351893845611,3.2512282139164705,1.784,0.147,2.6,1,0,0
-0.9330525991566944,1.317483085423456,-1.6249675463912576,-0.8244663375152264,-0.07424278713491794,-0.49208824807401225,3.295836866004329,3.175058651699444,1.567,0.2289999999999999,1.3,0,2,2
0.916534234981707,-1.3008382552077928,1.368096893212009,1.6971833266464496,0.20504094765525374,0.3917251489944062,3.58351893845611,3.2428236059821196,1.785,0.171,2.37,1,0,0
-0.19656553397941287,-1.576451027905819,0.7657191443610373,0.9967250866015395,-1.0982831480322142,-0.22014566436065275,3.258096538021482,3.1446381050526693,1.712,0.222,2.39,1,0,3
0.35579976490354914,-0.7358320711768392,1.5469277874021412,1.1368167346105216,-1.0051885697688236,-0.016188726575633104,3.4339872044851463,3.179806321224077,1.764,0.243,2.1,1,1,3
1.5860679305974177,-0.473999937113714,1.0010229525059482,0.5764501425745936,-0.2604319436616991,0.3237395030660663,3.332204510175204,3.370178411888817,1.754,0.206,2.13,1,1,0
-0.14635050680823383,-0.23972908032039178,1.1892659990218768,0.9967250866015395,1.0428921520257688,1.4115098379195044,3.7376696182833684,3.204474300449614,1.6669999999999998,0.187,2.42,1,0,0
-0.8577300583999264,1.207237976344246,-1.4931974138301072,-1.5949704015646273,-0.912093991505433,0.2557538571377264,3.9318256327243257,3.1695771139023465,1.584,0.186,1.36,0,2,2
0.3809072784891381,0.9867477581858248,-0.22255684984758844,0.9967250866015395,-0.35352652192508965,-1.0359734155007314,3.1354942159291497,3.1903413065444304,1.758,0.19,1.88,1,2,3
0.2888463953419783,-0.5153418530184181,1.0292594094833372,0.29626684655662955,0.39123010418203485,0.3237395030660663,4.04305126783455,3.206373930541129,1.73,0.111,1.62,1,1,0
-1.2761886181597457,0.5457673218689829,-1.3237786719657716,-0.6843746895062444,0.4843246824454254,-0.22014566436065275,3.8501476017100584,3.0737099119809574,1.591,0.179,1.36,0,3,2
1.0085951181288668,-0.21216780305058927,0.5021788792387367,-0.47423721749277137,0.7636084172355971,-0.22014566436065275,3.8066624897703196,3.234799804837303,1.805,0.108,1.96,1,2,4
0.33906142251315613,2.4888373693900676,-1.135535625449843,-2.4355202896185193,-0.35352652192508965,-0.4241026021456724,3.258096538021482,3.3385123222077118,1.622,0.07,1.2,0,3,2
-1.5774787811868156,0.44930285142467385,-1.333190824291568,0.08612937454315657,-0.5397156784518707,0.5276964408510859,3.258096538021482,3.039453704528739,1.5630000000000002,0.298,1.55,0,0,1
-0.6987158056911953,-1.1354705915889771,-0.8155224463727639,-1.7350620495736093,-0.7259048349786519,-1.0359734155007314,4.0943445622221,3.065716579589487,1.7,0.086,1.62,1,3,2
1.2596702539847584,0.9316252036462198,0.21981430946484365,0.15617519854764758,1.6945541998695028,0.5956820867794258,3.4339872044851463,3.2929343564096905,1.784,0.019,2.0,1,3,4
-0.020812938880288095,-1.7142574142548321,1.0104351048317448,1.0667709106060306,0.20504094765525374,-0.696045185859032,3.2188758248682006,3.122110040731175,1.76,0.172,2.42,1,0,0
0.2888463953419783,0.3114964650756607,-0.30726622077975624,-0.47423721749277137,0.39123010418203485,-0.15216001843231286,3.6888794541139363,3.253583307917584,1.6880000000000002,0.054,2.01,1,3,4
0.5985057295642435,-0.17082588714588523,1.0292594094833372,0.9266792625970486,1.7876487781328934,1.4115098379195044,3.332204510175204,3.285497829768756,1.703,0.145,1.7,1,1,0
0.9500109197624919,-0.5429031302882206,2.149305536253113,1.3469542066239946,0.7636084172355971,1.071581608277805,3.5263605246161616,3.3101765434205097,1.7280000000000002,0.1969999999999999,2.28,1,0,0
-1.259450275769353,-0.40509674393920747,-0.5613943335762602,-1.1746954575376813,-0.6328102567152614,-0.8320164777157116,3.367295829986474,3.0242145789179906,1.636,0.235,1.3,0,2,2
-0.6485007785200169,-0.18460652578078673,-0.4578606579924993,-0.12400809747031641,-0.6328102567152614,-0.8320164777157116,3.367295829986474,3.1185188853363366,1.662,0.156,1.65,0,1,1
-0.23004221876019768,-1.4248640029219046,1.1986781513476734,0.43635849456561154,0.8567029954989877,-0.15216001843231286,3.58351893845611,3.0515372827169807,1.7919999999999998,0.225,2.39,1,0,0
0.7491508110777794,0.7800381786623052,0.3892330513291799,-0.12400809747031641,0.29813552591864434,-0.016188726575633104,3.5553480614894135,3.225549318435315,1.778,0.053,1.94,1,2,4
1.400272330064058,-0.95632228933526,1.113968780415505,1.1368167346105216,-0.8189994132420425,-0.696045185859032,3.58351893845611,3.2455575199226314,1.847,0.153,2.29,1,0,3
0.5290416086441138,-0.5153418530184181,1.2269146083250626,1.3469542066239946,0.11194636939186318,-0.696045185859032,3.5553480614894135,3.2422580259944933,1.732,0.181,2.18,1,1,3
-0.5246370448311106,-0.17082588714588523,0.596300402496701,0.5064043185701026,-0.07424278713491794,1.003595962349465,3.258096538021482,3.163950019651447,1.643,0.186,2.09,1,2,0
0.10472462904765766,-1.1079093143191745,1.0669080187865227,1.6971833266464496,0.11194636939186318,-0.696045185859032,3.4965075614664802,3.218753757830442,1.692,0.211,2.54,1,1,3
-0.9497909415470868,-0.08814205533647716,-1.0037654928886925,-1.1046496335331903,-0.1673373653983085,-0.696045185859032,3.091042453358316,3.026210305431433,1.6909999999999998,0.313,1.62,0,2,2
0.7909966670537614,-1.039006121144668,0.3704087466775867,1.1368167346105216,0.6705138389722066,0.8676246704927854,3.1354942159291497,3.1712724177093627,1.835,0.228,2.53,1,0,0
-1.7197546915051543,-0.0330195007968721,-1.549670327784886,-0.12400809747031641,1.7876487781328934,1.683452421632864,3.1354942159291497,2.9982991081202086,1.569,0.165,1.55,0,1,1
-0.2467805611505907,-0.8874190961607534,0.3045236803970121,1.6271375026419586,0.8567029954989877,1.615466775704524,3.2188758248682006,3.125751085048399,1.721,0.217,2.01,1,1,0
0.6403515855402255,-1.0114448438748653,1.1516173897186912,1.0667709106060306,-1.8430397741393387,-0.08417437250397299,3.332204510175204,3.2047623034396815,1.7819999999999998,0.1669999999999999,2.29,1,0,3
-1.6193246371627974,-0.8736384575258523,-0.9849411882370999,0.08612937454315657,-1.4706614610857764,-1.2399303532857509,3.091042453358316,2.9336856181338717,1.644,0.294,2.15,0,0,1
-1.5356329252108336,1.0005283968207264,-1.483785261504311,-1.6650162255691183,-1.8430397741393387,-0.9000021236440515,3.8501476017100584,2.9566410831723955,1.641,0.043,1.5,0,3,2
-1.3180344741357275,0.8213800945670092,-0.6837523138116139,0.29626684655662955,0.39123010418203485,-0.8320164777157116,3.4011973816621555,3.0277729199814867,1.622,0.237,1.83,0,0,1
-1.3180344741357275,-0.5842450461929246,-0.41079989636351716,1.3469542066239946,-0.2604319436616991,-1.3759016451424306,3.1780538303479458,3.021916131411137,1.6269999999999998,0.214,2.0,0,3,3
-0.020812938880288095,-1.0252254825097664,-0.034313803331659724,-1.0346038095286993,-1.4706614610857764,-1.2399303532857509,3.9512437185814275,3.101590903432451,1.779,0.1369999999999999,1.83,1,3,3
1.4354228490838818,-0.8322965416211483,1.4622184164699734,1.1368167346105216,0.39123010418203485,-0.49208824807401225,3.367295829986474,3.249300489675022,1.848,0.1169999999999999,2.57,1,1,0
-1.9373531425802604,0.47686412869447636,-1.38025158592055,-1.0346038095286993,0.11194636939186318,-0.016188726575633104,3.1780538303479458,2.852504939935066,1.6469999999999998,0.125,1.3,0,2,2
2.1802790854563607,0.5595479605038844,1.885765271130813,0.5064043185701026,0.20504094765525374,-0.08417437250397299,3.4339872044851463,3.414802455190651,1.783,0.161,2.22,1,0,0
-1.3180344741357275,1.0280896740905288,-1.0602384068434714,0.5064043185701026,-0.7259048349786519,-0.28813131028899264,3.258096538021482,3.0525894311954427,1.601,0.211,1.59,0,0,1
0.1967855121948174,0.6008898764085885,0.8974892769221873,0.5764501425745936,0.20504094765525374,1.2755385460628246,3.367295829986474,3.1947043418085097,1.727,0.1,1.85,1,2,4
0.48133733283149494,0.02210305374273295,0.539827488541923,0.43635849456561154,1.3221758868159406,0.11978256528104667,3.1354942159291497,3.1791142767581584,1.783,0.1169999999999999,2.08,1,2,4
0.439491476855513,0.7938188172972066,-0.06255026030904944,-0.1940539214748074,1.0428921520257688,1.2075529001344847,3.9512437185814275,3.2902829752544114,1.6769999999999998,0.061,1.8,1,3,4
-1.468679555649263,-0.5429031302882206,-0.4860971149698887,0.7165417905835756,-0.8189994132420425,-1.5118729369991104,3.2188758248682006,2.96044418291334,1.651,0.216,2.04,0,0,1
-1.644432150748387,-0.5153418530184181,-0.9096439696307282,-0.1940539214748074,-1.7499451958759482,-1.3079159992140907,3.332204510175204,2.9756342499155206,1.6030000000000002,0.28,1.73,0,0,1
-0.4392714986401073,1.8962699080893117,-1.0602384068434714,-2.785749409640974,-0.7259048349786519,-1.3079159992140907,4.127134385045092,3.3142458697975328,1.5319999999999998,0.03,0.58,0,3,2
0.37253810729394216,-0.36375482803450343,0.8410163629674086,1.8372749746554315,-0.6328102567152614,-0.3561169562173325,3.4339872044851463,3.25909170993132,1.695,0.13,2.35,1,1,3
0.4897065040266908,-0.39131610530430644,1.5751642443795308,0.08612937454315657,1.5083650433427216,0.6636677327077657,3.7612001156935624,3.1601132779173784,1.802,0.26,2.11,1,2,4
2.029634003942826,1.2210186149791475,-0.7872859893953745,-0.26409974547929843,-0.35352652192508965,0.2557538571377264,3.1354942159291497,3.3744550690534654,1.803,-0.069,2.1,1,3,4
-0.41416398505451835,1.124554144534838,-1.2955422149883824,0.08612937454315657,-0.1673373653983085,-0.6280595399306921,3.1780538303479458,3.179741937414801,1.6469999999999998,0.147,1.65,0,2,2
-1.083697680670229,-0.3499741893996024,-1.3896637382463466,-0.33414556948378943,-0.1673373653983085,-0.016188726575633104,3.332204510175204,3.101709874932866,1.602,0.225,1.71,0,2,1
0.2721080529515853,0.2839351878058582,0.9727864955285584,0.9266792625970486,-0.35352652192508965,0.3237395030660663,3.4011973816621555,3.261147677701908,1.679,0.162,1.81,1,1,0
0.012663745900496726,0.33905774234546326,0.33276013737440113,0.08612937454315657,0.4843246824454254,1.4794954838478442,4.143134726391533,3.24456372469052,1.656,0.098,1.88,1,1,0
2.130064058285183,1.3863862785979626,0.7186583827320552,0.8566334385925576,1.3221758868159406,1.8194237134895437,3.091042453358316,3.5100524465380087,1.692,0.109,2.26,1,3,4
0.6068749007594406,-1.4662059188266086,1.1798538466960804,0.6464959665790846,1.415270465079331,0.7316533786361056,3.258096538021482,3.1372349958054326,1.841,0.13,2.43,1,2,0
-0.2802572459313767,1.0005283968207264,-0.8908196649791355,-0.1940539214748074,-0.1673373653983085,0.18776821120938655,3.4657359027997265,3.178533824883815,1.669,0.215,1.5,0,1,1
-0.08776630844185893,-0.9287610120654575,0.2292264617906402,0.9967250866015395,-0.1673373653983085,-0.4241026021456724,3.091042453358316,3.1215554627351945,1.75,0.13,2.48,1,2,3
-0.09613547963705601,-0.3775354666694049,0.8504285152932051,0.43635849456561154,1.22908130855255,1.5474811297761841,3.6635616461296463,3.157653970283084,1.716,0.262,2.04,1,1,0
